 -19.1441,  -3.6373
 -20.0969,  -3.6241
 -21.0375,  -3.5730
 -22.0115,  -3.4572
 -22.9059,  -3.1166
 -23.8380,  -2.9298
 -24.7826,  -2.7315
 -25.7501,  -2.5484
 -26.6265,  -2.1484
 -27.4226,  -1.5771
 -28.0391,  -0.9026
 -28.5740,  -0.0910
 -29.0764,   0.7415
 -29.4272,   1.6200
 -29.7494,   2.5141
 -30.0453,   3.4833
 -30.3850,   4.3609
 -30.7677,   5.2556
 -31.3902,   5.9560
 -32.2214,   6.5340
 -33.0491,   7.0274
 -33.9433,   7.4135
 -34.8423,   7.7782
 -35.7660,   8.0454
 -36.7643,   7.9332
 -37.6488,   7.5626
 -38.5569,   7.1845
 -39.3561,   6.6430
 -39.9877,   5.9227
 -40.4654,   5.0927
 -40.8568,   4.2016
 -41.0384,   3.2699
 -40.8269,   2.3536
 -40.3105,   1.5190
 -39.5585,   0.8856
 -38.7715,   0.3316
 -38.0401,  -0.2810
 -37.1570,  -0.7389
t=   9.5000
 -10.1964,   2.8886
 -10.9237,   2.2327
 -11.6939,   1.6697
 -12.5100,   1.0697
 -13.2034,   0.4213
 -13.9364,  -0.2475
 -14.4809,  -1.0316
 -15.1957,  -1.6974
 -15.8735,  -2.4262
 -16.6769,  -2.9432
 -17.5967,  -3.2795
 -18.5440,  -3.4721
 -19.5022,  -3.4461
 -20.4584,  -3.4262
 -21.4664,  -3.4507
 -22.4206,  -3.4554
 -23.3754,  -3.4693
 -24.3472,  -3.2585
 -25.3018,  -2.9651
 -26.1453,  -2.4941
 -26.9218,  -1.9550
 -27.6295,  -1.3065
 -28.2568,  -0.6186
 -28.7555,   0.1918
 -29.1152,   1.0648
 -29.4315,   1.9876
 -29.7776,   2.8880
 -30.2056,   3.7519
 -30.6903,   4.5810
 -31.1878,   5.4346
 -31.7251,   6.2309
 -32.3460,   6.9673
 -33.0934,   7.5411
 -34.0551,   7.8433
 -35.0112,   7.8165
 -35.9740,   7.9158
 -36.9038,   7.8918
 -37.8107,   7.6635
 -38.6342,   7.1972
 -39.4188,   6.6537
 -39.9859,   5.8755
 -40.5229,   5.1015
 -40.8819,   4.2328
 -40.8283,   3.2516
 -40.6379,   2.3447
 -40.2233,   1.4860
 -39.6543,   0.7289
 -39.0204,   0.0217
 -38.2971,  -0.5821
 -37.4873,  -1.1158
t=  10.0000
 -10.6078,   2.5543
 -11.4554,   2.1216
 -12.1839,   1.4952
 -12.9598,   0.9533
 -13.5911,   0.2444
 -14.2047,  -0.4591
 -14.8692,  -1.0731
 -15.5532,  -1.8054
 -16.3334,  -2.3535
 -17.1546,  -2.8596
 -18.0879,  -3.1300
 -18.9847,  -3.3901
 -19.9549,  -3.5306
 -20.8985,  -3.6188
 -21.8520,  -3.7140
 -22.7932,  -3.6224
 -23.7508,  -3.4410
 -24.6914,  -3.2449
 -25.6334,  -3.0156
 -26.4602,  -2.5544
 -27.2276,  -1.9874
 -27.7961,  -1.2156
 -28.2654,  -0.4179
 -28.5810,   0.4794
 -29.0066,   1.3842
 -29.4597,   2.2447
 -29.8633,   3.1133
 -30.2803,   3.9793
 -30.6934,   4.8368
 -31.2067,   5.6644
 -31.8101,   6.4415
 -32.5821,   7.0189
 -33.3590,   7.5889
 -34.1967,   8.0937
 -35.1025,   8.3606
 -36.0705,   8.1976
 -37.0017,   7.9574
 -37.8657,   7.5075
 -38.7565,   7.1688
 -39.5781,   6.6215
 -40.2656,   5.9846
 -40.7343,   5.1752
 -40.8506,   4.1811
 -40.8105,   3.2161
 -40.6922,   2.2389
 -40.3351,   1.3446
 -39.7910,   0.5262
 -39.1206,  -0.2062
 -38.3905,  -0.8197
 -37.7083,  -1.5593
t=  10.5000
 -10.7908,   2.1270
 -11.6495,   1.6556
 -12.5301,   1.3057
 -13.3089,   0.7354
 -14.0082,   0.1091
 -14.6095,  -0.6394
 -15.2544,  -1.3060
 -15.9670,  -1.8885
 -16.7368,  -2.4534
 -17.6328,  -2.8394
 -18.5514,  -3.1145
 -19.4996,  -3.3776
 -20.4057,  -3.7070
 -21.3421,  -3.7581
 -22.3150,  -3.6539
 -23.2581,  -3.6454
 -24.1988,  -3.5339
 -25.0902,  -3.1979
 -25.9585,  -2.8229
 -26.7821,  -2.3352
 -27.4810,  -1.7175
 -28.0408,  -0.9808
 -28.4228,  -0.0943
 -28.7427,   0.7961
 -29.1118,   1.6660
 -29.5604,   2.5007
 -29.9940,   3.3485
 -30.3749,   4.2287
 -30.8980,   5.0305
 -31.3890,   5.8399
 -32.0351,   6.5514
 -32.6539,   7.2787
 -33.4303,   7.8519
 -34.3177,   8.2575
